condition,target,source,lag,n_subjects,n_groups,n_missing,median,mean,n_positive,fraction_positive,ci_low,ci_high,ci_status,estimand,is_synthetic,synthetic_notice,protocol_id
non_speaking,left_cheek,right_eyelid,12,30,15,0,0.00036868979729745,0.0003324248724299012,24,0.8,0.00015191280666305,0.00043673455878995,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_cheek,right_eyelid,13,30,15,0,0.0002087340272947,0.00018201715033744342,21,0.7,4.903138880592468e-05,0.00025886355402120003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_cheek,right_eyelid,14,30,15,0,8.22103459437045e-05,6.359131269627107e-05,18,0.6,-2.9086672060344224e-05,0.0001171456913544,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_cheek,right_eyelid,15,30,15,0,-2.9776209209118366e-06,-1.5252044132671932e-05,15,0.5,-7.634913720934704e-05,2.0053178203932858e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,1,30,15,0,-0.0001884833264825,-0.00015443093463741702,8,0.26666666666666666,-0.00030843776221795,-8.660970282871154e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,2,30,15,0,-0.0002274355185515,-0.0001812135206061984,9,0.3,-0.0003902591377354,-8.915441205464055e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,3,30,15,0,-0.00027880117440740005,-0.00021945095423553116,10,0.3333333333333333,-0.0004878708398766,-0.00010124471901771376,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,4,30,15,0,-0.00034447545001340004,-0.00027238653591159164,10,0.3333333333333333,-0.0005984189924580501,-0.0001288089870458,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,5,30,15,0,-0.00042340353256434997,-0.00034057362786091354,8,0.26666666666666666,-0.00071518375540185,-0.00017560353726820001,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,6,30,15,0,-0.00050836240524665,-0.00041833424640300984,8,0.26666666666666666,-0.0008254995110189,-0.00023902758688795002,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,7,30,15,0,-0.00058442554207775,-0.0004918615441096011,6,0.2,-0.0009104955049804499,-0.00030750432210015,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,8,30,15,0,-0.00063202797407345,-0.0005419998152298533,6,0.2,-0.00094916507984575,-0.0003626931557148,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,9,30,15,0,-0.0006348893376224,-0.0005520594329189538,5,0.16666666666666666,-0.0009266695604599,-0.0003870893423263,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,10,30,15,0,-0.00058864199823675,-0.0005165530841348962,5,0.16666666666666666,-0.00084258554068135,-0.0003729755352691,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,11,30,15,0,-0.00050409818261205,-0.0004447479624401903,4,0.13333333333333333,-0.0007131678480813001,-0.00032654172722230003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,12,30,15,0,-0.0004024174189559,-0.00035619542101060904,4,0.13333333333333333,-0.00056524103813985,-0.000264136312459,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,13,30,15,0,-0.0003054353558263,-0.0002713829639811626,4,0.13333333333333333,-0.00042538979156169995,-0.00020356173217240002,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,14,30,15,0,-0.00022752246992215,-0.00020379130490111338,4,0.13333333333333333,-0.000311118903394,-0.0001565265826078,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,jaw,15,30,15,0,-0.0001730992200557,-0.00015745467187187008,0,0.0,-0.00022820938554025,-0.000126295846561,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,1,30,15,0,-0.0001644701874605,-0.0001213172726009391,10,0.3333333333333333,-0.0002327520857223,-1.2773649578527894e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,2,30,15,0,-0.00017181236285379999,-0.00011323750705385791,11,0.36666666666666664,-0.00026449677032549997,3.4097315801945645e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,3,30,15,0,-0.00015971941696160002,-8.450781333565025e-05,13,0.43333333333333335,-0.0002787285518859,0.00010467384397434105,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,4,30,15,0,-0.00011407814459755,-2.2723423123020334e-05,13,0.43333333333333335,-0.0002586309243522,0.0002070634286186,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,5,30,15,0,-2.5153637059455516e-05,7.98126114716663e-05,14,0.4666666666666667,-0.00019124426445845,0.00034383688301195,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,6,30,15,0,0.0001031083337589512,0.00021719657435051174,16,0.5333333333333333,-7.741624174856574e-05,0.0005041656242595,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,7,30,15,0,0.00024709191299565,0.0003643936973034915,19,0.6333333333333333,6.148246973785383e-05,0.0006594458553604,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,8,30,15,0,0.00036794927420225,0.000482037514793824,22,0.7333333333333333,0.0001874246986947,0.00076900656470285,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,9,30,15,0,0.00042776223947205,0.0005327284880031792,24,0.8,0.00026167161207295,0.00079675275954345,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,10,30,15,0,0.00040882648334125,0.0005001812048158937,26,0.8666666666666667,0.0002642737035867,0.00072996805655755,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,11,30,15,0,0.0003227743935469,0.0003979859971729562,24,0.8,0.00020376525862260002,0.000587167654483,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,12,30,15,0,0.0002029271180161,0.0002615019738160994,22,0.7333333333333333,0.0001102427105444317,0.0004088367966719,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,13,30,15,0,8.599310423809117e-05,0.00012914601909765663,18,0.6,1.771120597628172e-05,0.00023768964212,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,14,30,15,0,-3.887896840856948e-06,2.6185436871726113e-05,14,0.4666666666666667,-5.147365830421042e-05,0.00010182965715553687,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_brow,15,30,15,0,-6.012961147492703e-05,-4.030404800599915e-05,11,0.36666666666666664,-9.15000788505536e-05,9.563695444908017e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,1,30,15,0,-3.1685139719563656e-05,-6.0908385336751826e-05,14,0.4666666666666667,-0.00013373533041465,9.681587442224825e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,2,30,15,0,-1.821911185961346e-05,-5.788612864410831e-05,14,0.4666666666666667,-0.00015673988673145002,0.00015620545246015,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,3,30,15,0,-1.7650254130315447e-05,-6.858371188579374e-05,14,0.4666666666666667,-0.00019551444980505,0.0002063153197509,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,4,30,15,0,-4.074597674411009e-05,-0.00010261158820117667,14,0.4666666666666667,-0.00025678623214094997,0.0002312906723288,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,5,30,15,0,-9.539847246312206e-05,-0.00016648183895929836,14,0.4666666666666667,-0.0003436279539248,0.00021717066523705,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,6,30,15,0,-0.0001799153785724,-0.00025717617747069777,12,0.4,-0.00044971700718365003,0.00015981728294929998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,7,30,15,0,-0.00027859422465425,-0.00035803124218407783,10,0.3333333333333333,-0.00055599540361155,7.070774702595123e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,8,30,15,0,-0.0003646222018532,-0.0004418830007514741,8,0.26666666666666666,-0.0006344238304644501,-2.4889540331450317e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,9,30,15,0,-0.0004112735506422,-0.0004823569171383773,6,0.2,-0.0006595030321039,-9.8704412941993e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,10,30,15,0,-0.0004054329943318,-0.00046729860578890135,4,0.13333333333333333,-0.0006214732497287,-0.00013339634525885,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,11,30,15,0,-0.0003541537374758,-0.0004050871952312816,4,0.13333333333333333,-0.0005320179331506001,-0.0001301881635945,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,12,30,15,0,-0.000279571978805,-0.0003192389955894734,4,0.13333333333333333,-0.00041809275367685,-0.00010514741448514999,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,13,30,15,0,-0.00020636462424574999,-0.00023558786986299402,4,0.13333333333333333,-0.0003084148149409,-7.786361010402769e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,14,30,15,0,-0.00015075718908195,-0.00017112291456008517,0,0.0,-0.00022187612624285,-6.120463178042445e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,left_cheek,15,30,15,0,-0.00011707824763359999,-0.00013050416133231923,0,0.0,-0.00016396274058675,-5.8041563322106405e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,1,30,15,0,-0.0001617452018373,-0.00013588675261468622,9,0.3,-0.00021438827062755,-6.894102956585008e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,2,30,15,0,-0.0001985471864491,-0.00016344747326965634,11,0.36666666666666664,-0.00027000377688544996,1.1644426722974988e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,3,30,15,0,-0.00025703442676295,-0.00021196550292211695,11,0.36666666666666664,-0.00034878650507305,1.2856946924575102e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,4,30,15,0,-0.00034561435209850004,-0.0002908720146645711,9,0.3,-0.0004570597296019,-1.779457319542972e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,5,30,15,0,-0.00046765093959605,-0.00040475218949846816,9,0.3,-0.0005957012801130999,-9.098718505412117e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,6,30,15,0,-0.00061389304562575,-0.0005455281394348819,9,0.3,-0.00075307147927635,-0.00020449568550625,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,7,30,15,0,-0.00075815274836155,-0.0006878621957274762,6,0.2,-0.0009012514456483,-0.00033722382015700003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,8,30,15,0,-0.0008624948158248501,-0.000794129909633965,3,0.1,-0.00100167324947545,-0.00045309745570535,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,9,30,15,0,-0.00089279551304655,-0.0008298967629489448,0,0.0,-0.0010208458535636,-0.0005161317585045499,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,10,30,15,0,-0.00083645619827725,-0.0007817138608432734,0,0.0,-0.0009479015757806,-0.00050863641937415,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,11,30,15,0,-0.00070994331313745,-0.0006648743892965532,0,0.0,-0.00080169539144755,-0.0004400519394498,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,12,30,15,0,-0.0005503088821741499,-0.0005152091689947069,0,0.0,-0.0006217654726105,-0.00034011726900205,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,13,30,15,0,-0.00039685091314439996,-0.00037099246392175605,0,0.0,-0.0004494939819346,-0.00024199981426364998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,14,30,15,0,-0.00027542360817909997,-0.00025740281455963833,0,0.0,-0.00031211064497680004,-0.00016750763569945,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,mouth,15,30,15,0,-0.00019359612186564998,-0.0001817160825232707,0,0.0,-0.0002177817071244,-0.0001224535281595,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,1,30,15,0,-0.0001504044307666,-0.0001343154703413115,8,0.26666666666666666,-0.0003015447827439,-4.5563971694629474e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,2,30,15,0,-0.00015298211870405,-0.00013114330341315743,10,0.3333333333333333,-0.0003581368423523,-1.0673892431744929e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,3,30,15,0,-0.00013608380763945,-0.0001080422137355721,12,0.4,-0.0003995076871574,4.664357189796721e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,4,30,15,0,-8.634634232601406e-05,-5.2286012838349043e-05,12,0.4,-0.0004063104699728,0.0001356009112711,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,5,30,15,0,5.189115485470641e-06,4.432431235702689e-05,15,0.5,-0.000362448523834,0.0002602057167714,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,6,30,15,0,0.0001340534130379,0.00017658961699643438,16,0.5333333333333333,-0.0002655334258949,0.0004112319896707,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,7,30,15,0,0.00027659824493615,0.0003203325736991122,20,0.6666666666666666,-0.0001342438273906,0.0005615841597189,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,8,30,15,0,0.00039446883266145,0.0004370050366199423,20,0.6666666666666666,-5.11800627138459e-06,0.0006716474092942,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,9,30,15,0,0.00045053671863045,0.000489671915502016,24,0.8,8.289907931093975e-05,0.0007055533199164,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,10,30,15,0,0.0004278204926046,0.0004618808220922617,24,0.8,0.0001078563649577,0.0006497677462017,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,11,30,15,0,0.00033834747900005,0.0003663890729039585,24,0.8,7.492359948215246e-05,0.0005210748585375,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,12,30,15,0,0.00021549542482405,0.00023733424011500876,22,0.7333333333333333,1.0340701175841524e-05,0.0003578036510964,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,13,30,15,0,9.587359218101798e-05,0.0001119625526063125,19,0.6333333333333333,-5.5266759796303126e-05,0.000200714051253,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,14,30,15,0,3.5577325764230873e-06,1.4770154206191779e-05,16,0.5333333333333333,-0.0001017722145949,7.662121212382439e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,left_eyelid,right_brow,15,30,15,0,-5.482861932408706e-05,-4.743693542279039e-05,10,0.3333333333333333,-0.0001242664000763,-6.6622050226205695e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
